arm,stratum,k,age,dropped,regime,mechanisms,target_frac,n_top,b1,b2,n_dropped,lev_hit,lam_ratio
C,1,16,3.0,"[4, 5, 7, 10, 12, 13, 15, 16, 19, 20, 22, 23, 31, 34, 38, 43]",,,,,0.6444444444444445,1.0666666666666667,16,0.43762000205846846,0.9855656572578095
C,1,16,3.0,"[1, 3, 4, 5, 7, 9, 11, 16, 20, 24, 33, 35, 36, 37, 40, 44]",,,,,0.6444444444444445,1.0666666666666667,16,0.7051627773199388,0.5537232336056066
C,1,16,3.0,"[1, 6, 7, 10, 13, 16, 23, 29, 30, 31, 34, 35, 37, 39, 40, 42]",,,,,0.6444444444444445,1.0666666666666667,16,0.4035515145205665,0.9874955147391221
C,1,16,3.0,"[1, 2, 9, 10, 12, 15, 18, 20, 22, 28, 29, 31, 38, 41, 42, 43]",,,,,0.6444444444444445,1.0666666666666667,16,0.2511253806240593,0.9912846287830226
C,1,16,3.0,"[0, 2, 6, 7, 12, 18, 20, 24, 28, 35, 36, 38, 39, 40, 41, 44]",,,,,0.6444444444444445,1.0666666666666667,16,0.24752044968204712,0.990831223097934
C,1,16,3.0,"[0, 5, 7, 12, 14, 19, 21, 22, 23, 27, 30, 33, 38, 40, 41, 43]",,,,,0.6444444444444445,1.0666666666666667,16,0.1831591500501066,0.9958292622762218
C,1,16,3.0,"[4, 9, 15, 18, 19, 21, 25, 26, 27, 28, 30, 33, 35, 40, 42, 44]",,,,,0.6444444444444445,1.0666666666666667,16,0.2920030228861141,4.859308055952042e-13
C,1,16,3.0,"[1, 4, 7, 11, 15, 21, 24, 25, 28, 29, 30, 31, 34, 38, 40, 42]",,,,,0.6444444444444445,1.0666666666666667,16,0.6440112768950389,4.902679976383152e-13
C,1,16,3.0,"[0, 3, 7, 8, 13, 14, 15, 20, 25, 26, 28, 32, 33, 35, 37, 41]",,,,,0.6444444444444445,1.0666666666666667,16,0.48226803142718283,4.859307674332923e-13
C,1,16,3.0,"[1, 6, 14, 18, 19, 20, 23, 26, 27, 28, 31, 33, 35, 38, 40, 44]",,,,,0.6444444444444445,1.0666666666666667,16,0.26547192257420466,0.9876305377698471
C,1,16,3.0,"[4, 11, 13, 14, 15, 16, 17, 18, 20, 22, 25, 30, 31, 38, 39, 41]",,,,,0.6444444444444445,1.0666666666666667,16,0.33606593029174375,0.9845230995276716
C,1,16,3.0,"[0, 1, 2, 3, 6, 7, 8, 19, 20, 23, 24, 25, 26, 27, 28, 33]",,,,,0.6444444444444445,1.0666666666666667,16,0.6980549587611401,4.858825445489191e-13
C,1,16,3.0,"[0, 3, 6, 8, 10, 11, 15, 16, 18, 21, 25, 31, 32, 34, 40, 41]",,,,,0.6444444444444445,1.0666666666666667,16,0.3190699937872434,0.7583181395658866
C,1,16,3.0,"[0, 2, 7, 10, 12, 13, 14, 17, 18, 21, 26, 28, 31, 32, 33, 43]",,,,,0.6444444444444445,1.0666666666666667,16,0.23306471784674437,0.9920745054692851
C,1,16,3.0,"[3, 7, 8, 16, 18, 24, 26, 27, 30, 32, 34, 35, 38, 40, 43, 44]",,,,,0.6444444444444445,1.0666666666666667,16,0.47988741567187154,4.894265557172728e-13
C,1,16,3.0,"[0, 2, 7, 8, 10, 11, 12, 15, 18, 19, 22, 26, 29, 30, 34, 38]",,,,,0.6444444444444445,1.0666666666666667,16,0.446628970572567,0.7780115132576128
C,1,16,3.0,"[1, 4, 5, 6, 10, 12, 13, 14, 17, 19, 25, 26, 36, 38, 42, 43]",,,,,0.6444444444444445,1.0666666666666667,16,0.4667426403294321,4.859307675464509e-13
C,1,16,3.0,"[0, 6, 8, 10, 11, 12, 15, 16, 17, 20, 23, 27, 29, 30, 40, 44]",,,,,0.6444444444444445,1.0666666666666667,16,0.30034014069726606,0.7787094926532543
C,1,16,3.0,"[2, 5, 6, 7, 8, 13, 15, 25, 27, 28, 29, 31, 33, 38, 40, 41]",,,,,0.6444444444444445,1.0666666666666667,16,0.4009340093451764,0.7152991464744323
C,1,16,3.0,"[0, 3, 4, 5, 11, 13, 18, 23, 24, 32, 35, 36, 39, 40, 42, 43]",,,,,0.6444444444444445,1.0666666666666667,16,0.2882237405880853,0.9529352532287003
C,1,16,3.0,"[1, 6, 9, 10, 12, 15, 16, 19, 22, 23, 24, 26, 32, 36, 38, 39]",,,,,0.6444444444444445,1.0666666666666667,16,0.32803137470001714,4.894265422081864e-13
C,1,16,3.0,"[3, 5, 7, 9, 14, 15, 16, 17, 22, 23, 24, 29, 35, 39, 40, 44]",,,,,0.6444444444444445,1.0666666666666667,16,0.27310489305543323,0.9893018345516725
C,1,16,3.0,"[0, 2, 3, 5, 7, 9, 10, 12, 18, 28, 29, 30, 31, 38, 42, 43]",,,,,0.6444444444444445,1.0666666666666667,16,0.21776227787465088,0.8352914008602387
C,1,16,3.0,"[3, 4, 7, 8, 11, 12, 14, 17, 18, 19, 20, 22, 23, 24, 38, 40]",,,,,0.6444444444444445,1.0666666666666667,16,0.6589325825576045,0.7736753884708966
C,1,16,3.0,"[1, 2, 8, 12, 15, 16, 19, 24, 26, 31, 33, 37, 39, 40, 41, 44]",,,,,0.6444444444444445,1.0666666666666667,16,0.495981245295745,4.894265400828394e-13
C,1,16,3.0,"[2, 6, 11, 12, 14, 16, 22, 27, 28, 29, 33, 34, 36, 40, 41, 44]",,,,,0.6444444444444445,1.0666666666666667,16,0.0735314194144479,0.997125104009414
C,1,16,3.0,"[1, 3, 4, 8, 12, 13, 17, 19, 21, 24, 26, 27, 28, 29, 43, 44]",,,,,0.6444444444444445,1.0666666666666667,16,0.663520948396561,4.894265512697826e-13
C,1,16,3.0,"[1, 5, 6, 7, 8, 11, 13, 18, 19, 20, 23, 29, 33, 35, 39, 43]",,,,,0.6444444444444445,1.0666666666666667,16,0.6211398126597687,0.7727062818674914
C,1,16,3.0,"[3, 5, 6, 9, 10, 11, 13, 15, 17, 20, 23, 32, 33, 38, 43, 44]",,,,,0.6444444444444445,1.0666666666666667,16,0.1000699946148396,0.9969060310328314
C,1,16,3.0,"[0, 1, 3, 7, 13, 16, 20, 27, 28, 29, 32, 34, 35, 38, 42, 44]",,,,,0.6444444444444445,1.0666666666666667,16,0.4483461302544503,0.9515798334693835
C,1,16,3.0,"[1, 4, 5, 10, 11, 14, 18, 19, 24, 25, 26, 29, 30, 33, 38, 43]",,,,,0.6444444444444445,1.0666666666666667,16,0.5236821543629726,4.858825348047355e-13
C,1,16,3.0,"[0, 3, 5, 6, 8, 13, 15, 16, 18, 20, 28, 29, 34, 36, 41, 42]",,,,,0.6444444444444445,1.0666666666666667,16,0.29277890148432306,0.759000959680294
C,1,16,3.0,"[0, 4, 5, 7, 8, 11, 14, 15, 17, 22, 23, 24, 27, 34, 37, 44]",,,,,0.6444444444444445,1.0666666666666667,16,0.6232796086176077,0.7742993406938511
C,1,16,3.0,"[4, 5, 6, 13, 15, 19, 22, 23, 27, 30, 37, 40, 41, 42, 43, 44]",,,,,0.6444444444444445,1.0666666666666667,16,0.20534175564853077,0.9921562006665225
C,1,16,3.0,"[2, 3, 10, 14, 15, 16, 17, 18, 19, 24, 25, 26, 32, 33, 35, 44]",,,,,0.6444444444444445,1.0666666666666667,16,0.16448447465153532,4.858825418386324e-13
C,1,16,3.0,"[1, 2, 3, 4, 6, 9, 16, 17, 18, 24, 25, 26, 27, 31, 32, 38]",,,,,0.6444444444444445,1.0666666666666667,16,0.560516441247566,4.858825499372157e-13
C,1,16,3.0,"[6, 7, 8, 9, 10, 14, 16, 23, 27, 28, 29, 30, 35, 38, 43, 44]",,,,,0.6444444444444445,1.0666666666666667,16,0.41698057739702066,0.7770277889240065
C,1,16,3.0,"[0, 2, 5, 10, 11, 13, 15, 16, 19, 20, 21, 28, 34, 39, 42, 43]",,,,,0.6444444444444445,1.0666666666666667,16,0.1183103423903941,0.9869963469081262
C,1,16,3.0,"[0, 2, 3, 4, 5, 8, 10, 17, 19, 22, 25, 28, 31, 33, 42, 43]",,,,,0.6444444444444445,1.0666666666666667,16,0.43583009834212244,0.6667506574832952
C,1,16,3.0,"[0, 2, 5, 6, 11, 13, 14, 15, 16, 17, 18, 24, 28, 37, 41, 44]",,,,,0.6444444444444445,1.0666666666666667,16,0.13255939960860655,0.9843436800118475
C,1,16,3.0,"[0, 3, 5, 6, 14, 16, 17, 20, 22, 27, 28, 31, 33, 37, 40, 43]",,,,,0.6444444444444445,1.0666666666666667,16,0.08777629508621973,0.8751247498140325
C,1,16,3.0,"[1, 5, 8, 9, 11, 15, 16, 20, 21, 22, 24, 29, 30, 31, 32, 36]",,,,,0.6444444444444445,1.0666666666666667,16,0.5310540980001917,0.7753142808791281
C,1,16,3.0,"[0, 1, 2, 3, 6, 7, 9, 19, 21, 22, 24, 25, 30, 31, 33, 42]",,,,,0.6444444444444445,1.0666666666666667,16,0.46643841625180393,4.90267993170746e-13
C,1,16,3.0,"[4, 9, 10, 15, 16, 17, 20, 21, 22, 25, 29, 36, 37, 38, 39, 42]",,,,,0.6444444444444445,1.0666666666666667,16,0.3112181677198773,0.9855804293033078
C,2,24,3.0,"[2, 3, 7, 9, 11, 12, 13, 15, 16, 18, 20, 21, 22, 23, 24, 29, 32, 33, 34, 35, 36, 37, 41, 43]",,,,,0.4666666666666667,1.6,24,0.34520130970459295,0.9879415530420066
C,2,24,3.0,"[1, 2, 3, 5, 11, 12, 13, 17, 19, 23, 24, 25, 26, 27, 28, 29, 30, 36, 38, 39, 40, 41, 43, 44]",,,,,0.4666666666666667,1.6,24,0.3470799000098605,4.858825469528686e-13
C,2,24,3.0,"[0, 1, 7, 8, 12, 13, 14, 16, 17, 18, 23, 26, 27, 29, 31, 33, 34, 35, 36, 37, 39, 41, 42, 44]",,,,,0.4666666666666667,1.6,24,0.6497480686750362,0.7743065509906881
C,2,24,3.0,"[2, 3, 4, 5, 6, 8, 10, 11, 12, 14, 16, 20, 21, 23, 25, 27, 28, 29, 30, 32, 34, 35, 39, 44]",,,,,0.4666666666666667,1.6,24,0.5225650145718856,0.7105831898631054
C,2,24,3.0,"[3, 6, 7, 9, 10, 11, 13, 16, 17, 18, 20, 21, 22, 25, 27, 28, 32, 33, 34, 37, 38, 39, 42, 43]",,,,,0.4666666666666667,1.6,24,0.33988123636056417,0.9882948956100629
C,2,24,3.0,"[0, 3, 4, 7, 11, 13, 14, 17, 18, 20, 21, 22, 23, 24, 27, 28, 31, 34, 37, 38, 39, 41, 43, 44]",,,,,0.4666666666666667,1.6,24,0.4822058737399087,0.9503186462190106
C,2,24,3.0,"[0, 2, 4, 5, 6, 9, 10, 11, 12, 15, 16, 18, 19, 21, 22, 24, 27, 32, 34, 35, 36, 39, 41, 44]",,,,,0.4666666666666667,1.6,24,0.3390738269105334,0.9783459453516739
C,2,24,3.0,"[1, 6, 8, 10, 11, 13, 14, 20, 21, 22, 23, 24, 25, 26, 27, 28, 31, 33, 34, 36, 38, 41, 42, 43]",,,,,0.4666666666666667,1.6,24,0.5487136944424926,4.858825546717292e-13
C,2,24,3.0,"[0, 1, 3, 4, 5, 8, 9, 12, 14, 16, 18, 19, 20, 21, 22, 25, 26, 28, 29, 31, 36, 37, 42, 44]",,,,,0.4666666666666667,1.6,24,0.7579288991063088,4.859307884721151e-13
C,2,24,3.0,"[1, 2, 5, 7, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 23, 24, 28, 30, 32, 34, 37, 38, 40, 42]",,,,,0.4666666666666667,1.6,24,0.5013950130123822,0.9746658883244421
C,2,24,3.0,"[1, 2, 4, 7, 8, 9, 10, 11, 12, 14, 15, 17, 18, 19, 21, 23, 27, 29, 31, 32, 36, 40, 41, 44]",,,,,0.4666666666666667,1.6,24,0.8038839950817955,0.5029551103095777
C,2,24,3.0,"[0, 3, 6, 8, 9, 12, 14, 15, 16, 20, 22, 23, 24, 27, 28, 29, 31, 32, 35, 37, 39, 40, 42, 43]",,,,,0.4666666666666667,1.6,24,0.33554856196745264,0.7577418097328138
C,2,24,3.0,"[0, 1, 3, 5, 7, 9, 10, 12, 13, 16, 17, 18, 20, 22, 25, 27, 28, 31, 33, 35, 36, 40, 41, 43]",,,,,0.4666666666666667,1.6,24,0.5128363898959936,0.9470874883296376
C,2,24,3.0,"[0, 1, 6, 9, 11, 12, 13, 14, 15, 17, 18, 19, 20, 22, 23, 26, 32, 34, 36, 38, 40, 41, 42, 43]",,,,,0.4666666666666667,1.6,24,0.3396079922931757,0.9854004596671967
C,2,24,3.0,"[1, 2, 5, 7, 8, 9, 10, 12, 15, 19, 21, 22, 28, 29, 30, 31, 33, 34, 35, 37, 39, 40, 42, 44]",,,,,0.4666666666666667,1.6,24,0.576031843134872,0.713250212690747
C,2,24,3.0,"[0, 2, 3, 6, 8, 9, 12, 13, 14, 17, 18, 19, 22, 23, 25, 26, 27, 28, 31, 33, 34, 35, 38, 44]",,,,,0.4666666666666667,1.6,24,0.3228366446242512,4.859307514533237e-13
C,2,24,3.0,"[3, 4, 5, 7, 8, 11, 13, 14, 15, 17, 18, 19, 21, 24, 26, 28, 29, 31, 35, 36, 37, 38, 39, 42]",,,,,0.4666666666666667,1.6,24,0.6773018546795153,4.894265089123851e-13
C,2,24,3.0,"[0, 2, 3, 4, 5, 6, 8, 9, 10, 11, 15, 17, 20, 22, 23, 24, 25, 28, 33, 34, 35, 40, 41, 44]",,,,,0.4666666666666667,1.6,24,0.54749982612767,4.902680308051344e-13
C,2,24,3.0,"[0, 1, 4, 5, 6, 7, 8, 10, 11, 12, 13, 16, 22, 23, 24, 26, 30, 33, 34, 36, 37, 41, 42, 43]",,,,,0.4666666666666667,1.6,24,0.8957437331570517,4.89426538716832e-13
C,2,24,3.0,"[0, 1, 2, 4, 7, 8, 11, 12, 14, 15, 16, 17, 19, 21, 23, 25, 27, 28, 30, 31, 34, 37, 39, 40]",,,,,0.4666666666666667,1.6,24,0.8555659525471271,0.49876928142083715
C,2,24,3.0,"[0, 1, 2, 6, 8, 9, 10, 11, 15, 17, 21, 24, 25, 26, 27, 29, 30, 33, 34, 35, 36, 37, 41, 44]",,,,,0.4666666666666667,1.6,24,0.5469738278138143,4.858825507378749e-13
C,2,24,3.0,"[1, 2, 4, 6, 7, 9, 10, 11, 13, 15, 18, 22, 23, 26, 27, 28, 31, 32, 33, 34, 35, 36, 40, 42]",,,,,0.4666666666666667,1.6,24,0.6530136051133819,0.5515508148080642
C,2,24,3.0,"[0, 3, 4, 5, 6, 8, 10, 13, 15, 19, 21, 22, 23, 24, 26, 28, 29, 30, 33, 35, 37, 38, 41, 44]",,,,,0.4666666666666667,1.6,24,0.4840086147002949,4.894265234682659e-13
C,2,24,3.0,"[0, 2, 3, 8, 10, 13, 14, 16, 17, 19, 20, 25, 26, 27, 28, 31, 33, 34, 35, 36, 39, 41, 42, 44]",,,,,0.4666666666666667,1.6,24,0.3555486940038471,4.859307594426904e-13
C,2,24,3.0,"[5, 6, 7, 8, 9, 12, 13, 15, 19, 22, 23, 24, 26, 29, 30, 31, 32, 35, 37, 38, 39, 41, 43, 44]",,,,,0.4666666666666667,1.6,24,0.46418189569419693,4.894265403777721e-13
C,2,24,3.0,"[3, 4, 10, 12, 14, 17, 18, 19, 20, 21, 22, 23, 26, 27, 29, 30, 32, 34, 35, 36, 37, 39, 40, 44]",,,,,0.4666666666666667,1.6,24,0.27757403998624713,0.9869401395780825
C,2,24,3.0,"[0, 2, 3, 6, 8, 12, 14, 18, 20, 21, 22, 23, 26, 28, 29, 30, 32, 33, 34, 37, 38, 39, 42, 44]",,,,,0.4666666666666667,1.6,24,0.2851311970923079,0.7578763569734167
C,2,24,3.0,"[1, 5, 6, 8, 9, 10, 11, 12, 15, 16, 17, 18, 19, 21, 22, 24, 25, 27, 29, 35, 36, 37, 39, 44]",,,,,0.4666666666666667,1.6,24,0.5508926143507848,4.902680002290485e-13
C,2,24,3.0,"[0, 2, 3, 4, 7, 11, 12, 13, 14, 18, 19, 24, 26, 27, 29, 31, 33, 34, 35, 38, 40, 41, 43, 44]",,,,,0.4666666666666667,1.6,24,0.49754198105293,4.894265613336016e-13
C,2,24,3.0,"[1, 2, 3, 5, 6, 9, 10, 15, 19, 20, 24, 25, 26, 27, 29, 31, 32, 33, 35, 38, 39, 40, 43, 44]",,,,,0.4666666666666667,1.6,24,0.3574686743402609,4.858825576452817e-13
C,2,24,3.0,"[0, 1, 2, 5, 7, 9, 11, 14, 16, 18, 21, 22, 24, 28, 29, 31, 33, 36, 37, 38, 39, 40, 41, 44]",,,,,0.4666666666666667,1.6,24,0.49735675052624373,0.9771084706585887
C,2,24,3.0,"[0, 1, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 21, 25, 26, 28, 32, 35, 42, 43, 44]",,,,,0.4666666666666667,1.6,24,0.5121078350129361,4.859307828620391e-13
C,2,24,3.0,"[3, 5, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 20, 21, 25, 26, 28, 30, 31, 34, 35, 40, 44]",,,,,0.4666666666666667,1.6,24,0.40443914606539394,4.859307666806286e-13
C,2,24,3.0,"[0, 3, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17, 18, 21, 23, 29, 30, 34, 35, 38, 40, 41, 42, 43]",,,,,0.4666666666666667,1.6,24,0.4629553091839709,0.7560058883255024
C,2,24,3.0,"[0, 3, 6, 8, 9, 14, 15, 17, 18, 19, 21, 22, 24, 25, 27, 32, 33, 35, 37, 38, 40, 41, 42, 44]",,,,,0.4666666666666667,1.6,24,0.31042930976391164,4.902680183564752e-13
C,2,24,3.0,"[2, 3, 4, 7, 8, 9, 10, 11, 13, 15, 16, 17, 20, 25, 26, 27, 29, 31, 33, 34, 35, 36, 37, 42]",,,,,0.4666666666666667,1.6,24,0.7510722710210819,4.859307493029187e-13
C,2,24,3.0,"[0, 2, 4, 5, 6, 8, 13, 14, 15, 16, 17, 20, 21, 23, 24, 26, 27, 32, 34, 35, 38, 39, 41, 42]",,,,,0.4666666666666667,1.6,24,0.5389189997678795,4.89426553943445e-13
C,2,24,3.0,"[0, 2, 3, 6, 8, 10, 12, 14, 15, 16, 17, 19, 20, 22, 25, 26, 28, 29, 30, 34, 37, 38, 41, 42]",,,,,0.4666666666666667,1.6,24,0.3538748127745125,4.859307841191316e-13
C,2,24,3.0,"[1, 2, 3, 5, 9, 10, 13, 14, 15, 17, 18, 21, 25, 26, 28, 29, 32, 33, 35, 38, 39, 40, 42, 43]",,,,,0.4666666666666667,1.6,24,0.3108929646788354,4.859307887894021e-13
C,2,24,3.0,"[2, 9, 10, 11, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23, 25, 28, 31, 32, 33, 36, 37, 38, 40, 44]",,,,,0.4666666666666667,1.6,24,0.16315926032532294,0.9902425735950396
C,2,24,3.0,"[0, 4, 5, 8, 10, 11, 12, 13, 15, 18, 20, 23, 26, 27, 29, 30, 32, 33, 34, 35, 38, 39, 40, 41]",,,,,0.4666666666666667,1.6,24,0.5032925680639844,0.7760886438065827
C,2,24,3.0,"[0, 1, 3, 7, 8, 10, 12, 13, 14, 16, 19, 23, 25, 26, 29, 30, 32, 34, 35, 39, 40, 41, 43, 44]",,,,,0.4666666666666667,1.6,24,0.6867434346147454,4.859308063621595e-13
C,2,24,3.0,"[0, 1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 24, 26, 27, 29, 32, 33, 34, 38, 39, 43, 44]",,,,,0.4666666666666667,1.6,24,0.7319621273870608,4.894265229333054e-13
C,2,24,3.0,"[0, 1, 2, 3, 6, 10, 11, 13, 14, 15, 17, 22, 24, 27, 30, 33, 34, 35, 36, 37, 38, 39, 43, 44]",,,,,0.4666666666666667,1.6,24,0.28708758267660217,0.8756526803375283
C,2,24,3.0,"[0, 1, 2, 3, 5, 6, 7, 9, 11, 13, 14, 15, 18, 21, 22, 26, 27, 30, 31, 33, 34, 38, 40, 44]",,,,,0.4666666666666667,1.6,24,0.4841753412541193,0.6683068965116956
C,2,24,3.0,"[0, 5, 6, 9, 11, 12, 13, 14, 15, 16, 17, 20, 21, 27, 28, 29, 30, 32, 33, 34, 35, 37, 38, 40]",,,,,0.4666666666666667,1.6,24,0.1419810883628867,0.9930472611255234
C,2,24,3.0,"[1, 2, 3, 4, 5, 8, 13, 15, 16, 17, 18, 20, 22, 24, 28, 29, 30, 31, 32, 34, 38, 40, 42, 43]",,,,,0.4666666666666667,1.6,24,0.6970691841957923,0.3557734351665137
C,2,24,3.0,"[0, 1, 3, 6, 7, 9, 10, 11, 16, 17, 18, 20, 23, 24, 27, 29, 33, 34, 35, 36, 37, 39, 43, 44]",,,,,0.4666666666666667,1.6,24,0.532763206846942,0.8707208248015147
C,2,24,3.0,"[0, 1, 5, 8, 9, 10, 14, 15, 17, 19, 22, 26, 27, 28, 30, 32, 34, 35, 36, 39, 40, 41, 43, 44]",,,,,0.4666666666666667,1.6,24,0.4546535876013621,0.7769298236411019
C,2,24,3.0,"[0, 1, 2, 9, 10, 13, 15, 16, 20, 21, 22, 23, 24, 26, 29, 31, 34, 35, 36, 37, 39, 41, 42, 44]",,,,,0.4666666666666667,1.6,24,0.3668647705512878,4.894265259061343e-13
C,2,24,3.0,"[1, 3, 4, 9, 10, 14, 16, 17, 20, 21, 22, 25, 27, 28, 29, 30, 31, 32, 34, 35, 39, 41, 42, 43]",,,,,0.4666666666666667,1.6,24,0.5100474242756948,0.5572575843173766
C,2,24,3.0,"[0, 1, 2, 3, 4, 6, 7, 9, 11, 15, 16, 17, 19, 24, 27, 29, 30, 31, 33, 34, 35, 37, 39, 42]",,,,,0.4666666666666667,1.6,24,0.6947661328255651,0.4778928197397119
C,2,24,3.0,"[0, 1, 2, 3, 5, 6, 7, 8, 11, 12, 13, 16, 18, 20, 22, 25, 27, 29, 35, 36, 37, 39, 40, 43]",,,,,0.4666666666666667,1.6,24,0.7118219608321494,0.5537845211903181
C,2,24,3.0,"[1, 2, 6, 9, 10, 13, 14, 16, 19, 21, 22, 23, 24, 25, 26, 31, 33, 36, 37, 38, 39, 41, 42, 43]",,,,,0.4666666666666667,1.6,24,0.36522085789017794,4.858825355812669e-13
C,2,24,3.0,"[0, 1, 4, 5, 8, 9, 12, 13, 15, 19, 21, 22, 23, 24, 28, 29, 31, 32, 33, 34, 35, 37, 43, 44]",,,,,0.4666666666666667,1.6,24,0.6505999128490854,0.5028482948990234
C,2,24,3.0,"[0, 2, 3, 4, 6, 7, 10, 11, 12, 15, 16, 21, 24, 25, 28, 30, 31, 33, 34, 35, 36, 39, 43, 44]",,,,,0.4666666666666667,1.6,24,0.5159992442818097,4.902679991519815e-13
C,2,24,3.0,"[0, 1, 2, 6, 14, 17, 18, 19, 21, 22, 24, 26, 27, 28, 30, 31, 34, 35, 37, 38, 40, 41, 42, 43]",,,,,0.4666666666666667,1.6,24,0.28308688701878,4.894265470982727e-13
C,2,24,3.0,"[0, 1, 2, 5, 6, 7, 9, 10, 11, 16, 21, 22, 26, 27, 30, 31, 32, 35, 37, 38, 39, 41, 42, 43]",,,,,0.4666666666666667,1.6,24,0.49345318217543194,0.9767947283830474
C,2,24,3.0,"[1, 3, 4, 5, 7, 9, 12, 14, 15, 16, 18, 19, 21, 24, 25, 26, 27, 28, 31, 32, 34, 37, 40, 43]",,,,,0.4666666666666667,1.6,24,0.7340381348761978,4.858825464974606e-13
C,2,24,3.0,"[0, 1, 2, 3, 8, 9, 11, 12, 13, 14, 15, 18, 20, 22, 23, 25, 27, 28, 33, 37, 38, 39, 42, 43]",,,,,0.4666666666666667,1.6,24,0.5309291825457646,0.7745387261670664
C,2,24,3.0,"[0, 1, 4, 5, 6, 9, 11, 14, 17, 18, 19, 23, 25, 26, 31, 33, 35, 36, 37, 38, 39, 40, 43, 44]",,,,,0.4666666666666667,1.6,24,0.5226806678199166,4.859307847399954e-13
C,2,24,3.0,"[0, 5, 7, 10, 11, 14, 18, 19, 20, 21, 22, 23, 24, 26, 28, 30, 32, 37, 38, 39, 40, 41, 42, 44]",,,,,0.4666666666666667,1.6,24,0.31335263361659166,4.894265620014377e-13
C,2,24,3.0,"[1, 3, 4, 5, 7, 10, 13, 16, 20, 21, 22, 23, 26, 27, 30, 31, 32, 33, 35, 36, 37, 40, 43, 44]",,,,,0.4666666666666667,1.6,24,0.6663302085479418,0.5548624037997055
C,2,24,3.0,"[0, 1, 2, 3, 5, 6, 8, 9, 10, 13, 14, 16, 17, 22, 23, 24, 26, 27, 28, 29, 34, 35, 37, 40]",,,,,0.4666666666666667,1.6,24,0.5404703115287701,4.894265457411066e-13
C,2,24,3.0,"[0, 2, 3, 4, 7, 9, 11, 12, 13, 16, 17, 22, 23, 24, 25, 26, 27, 29, 33, 35, 36, 41, 42, 43]",,,,,0.4666666666666667,1.6,24,0.5783438476773545,4.85882529583911e-13
C,2,24,3.0,"[0, 1, 2, 6, 7, 8, 13, 15, 17, 18, 20, 22, 23, 24, 27, 28, 30, 31, 32, 36, 37, 38, 43, 44]",,,,,0.4666666666666667,1.6,24,0.6354829382752326,0.7705970779651256
C,2,24,3.0,"[0, 1, 2, 6, 8, 10, 11, 12, 13, 14, 18, 19, 20, 21, 24, 26, 28, 30, 32, 34, 35, 39, 43, 44]",,,,,0.4666666666666667,1.6,24,0.5391597216251603,4.89426532153062e-13
C,2,24,3.0,"[1, 3, 4, 6, 8, 11, 12, 13, 15, 16, 18, 20, 21, 24, 25, 26, 27, 29, 32, 35, 36, 38, 40, 43]",,,,,0.4666666666666667,1.6,24,0.7973355962033923,4.85882530357087e-13
C,2,24,3.0,"[4, 5, 9, 11, 16, 18, 19, 20, 22, 24, 25, 26, 27, 29, 30, 31, 35, 36, 37, 39, 41, 42, 43, 44]",,,,,0.4666666666666667,1.6,24,0.4175246319631851,4.858825585295842e-13
C,2,24,3.0,"[1, 2, 6, 7, 9, 13, 14, 15, 16, 19, 21, 22, 24, 25, 27, 28, 29, 30, 32, 35, 36, 38, 42, 44]",,,,,0.4666666666666667,1.6,24,0.4970908332379783,4.902680239147073e-13
C,2,24,3.0,"[4, 6, 7, 9, 10, 12, 14, 16, 17, 21, 23, 24, 25, 26, 29, 32, 33, 34, 36, 37, 39, 41, 42, 43]",,,,,0.4666666666666667,1.6,24,0.5233891811091109,4.85882539493036e-13
C,2,24,3.0,"[0, 2, 3, 6, 8, 9, 10, 12, 13, 14, 15, 16, 17, 20, 24, 25, 26, 30, 31, 37, 38, 40, 42, 43]",,,,,0.4666666666666667,1.6,24,0.4139232083366398,4.858825558501645e-13
C,2,24,3.0,"[1, 4, 6, 7, 8, 9, 14, 15, 16, 17, 19, 21, 26, 28, 29, 30, 32, 33, 35, 37, 38, 39, 41, 43]",,,,,0.4666666666666667,1.6,24,0.8393029434298186,0.49444798264792733
C,2,24,3.0,"[4, 5, 6, 8, 9, 10, 13, 16, 18, 20, 21, 25, 26, 28, 29, 31, 32, 36, 37, 38, 40, 41, 42, 43]",,,,,0.4666666666666667,1.6,24,0.5510915822153878,4.859307515411892e-13
C,2,24,3.0,"[0, 3, 7, 8, 9, 13, 14, 17, 19, 20, 21, 23, 24, 25, 28, 30, 32, 33, 34, 36, 38, 42, 43, 44]",,,,,0.4666666666666667,1.6,24,0.5006069579857357,4.902680101923286e-13
C,2,24,3.0,"[0, 2, 4, 7, 8, 9, 10, 11, 12, 13, 16, 17, 18, 19, 22, 23, 24, 25, 32, 34, 36, 37, 38, 44]",,,,,0.4666666666666667,1.6,24,0.7310316532307809,4.902680063415518e-13
C,2,24,3.0,"[0, 2, 3, 5, 6, 7, 9, 11, 14, 16, 17, 19, 21, 22, 25, 27, 28, 29, 31, 34, 35, 37, 38, 40]",,,,,0.4666666666666667,1.6,24,0.3128438648640727,0.6661093251066803
