event_id,arm,regime,stratum,configured_b1,configured_b2,lev_hit,precomputed_lam_ratio,expected_availability,mean_configured_age,mean_freshness,lam_min,lam_ratio,observability_loss,u_lmax,u_trace
237,C,,2,0.4666666666666667,1.6,0.3538748127745125,4.859307841191317e-13,0.4666666666666667,1.6,0.4666666666666667,2.76382342570723e-12,4.859307832326645e-13,0.999999999999514,0.39997816612625764,0.11842257122505365
238,C,,2,0.4666666666666667,1.6,0.3108929646788354,4.859307887894021e-13,0.4666666666666667,1.6,0.4666666666666667,2.7638235187257642e-12,4.859307995870266e-13,0.999999999999514,0.3999781661262576,0.11833971069136477
239,C,,2,0.4666666666666667,1.6,0.1631592603253229,0.9902425735950396,0.4666666666666667,1.6,0.4666666666666667,5.6321923131189475,0.9902425735936995,0.009757426406300507,3.937452296298929e-06,3.404629357263692e-05
240,C,,2,0.4666666666666667,1.6,0.5032925680639844,0.7760886438065827,0.4666666666666667,1.6,0.4666666666666667,4.41415124991533,0.776088643806877,0.22391135619312297,0.00011525652433543928,7.222640416454597e-05
241,C,,2,0.4666666666666667,1.6,0.6867434346147454,4.859308063621595e-13,0.4666666666666667,1.6,0.4666666666666667,2.7638232719282653e-12,4.859307561955057e-13,0.999999999999514,0.39997816612625764,0.11838252253951642
242,C,,2,0.4666666666666667,1.6,0.7319621273870608,4.894265229333054e-13,0.4666666666666667,1.6,0.4666666666666667,2.783706318215852e-12,4.894265599309075e-13,0.9999999999995106,0.3999781661248581,0.11861525150497579
243,C,,2,0.4666666666666667,1.6,0.2870875826766021,0.8756526803375283,0.4666666666666667,1.6,0.4666666666666667,4.9804405775571166,0.8756526803360405,0.12434731966395951,5.673732127230539e-05,6.043494531981675e-05
244,C,,2,0.4666666666666667,1.6,0.4841753412541193,0.6683068965116956,0.4666666666666667,1.6,0.4666666666666667,3.8011221348254027,0.6683068965109733,0.3316931034890267,0.00019823078361568385,0.00011089826992434432
245,C,,2,0.4666666666666667,1.6,0.1419810883628867,0.9930472611255234,0.4666666666666667,1.6,0.4666666666666667,5.64814450502243,0.9930472611268597,0.006952738873140296,2.7977496697513195e-06,3.5007110834745535e-05
246,C,,2,0.4666666666666667,1.6,0.6970691841957923,0.3557734351665137,0.4666666666666667,1.6,0.4666666666666667,2.0235288404957417,0.3557734351659486,0.6442265648340514,0.0007222807560952267,0.0002988979418679136
247,C,,2,0.4666666666666667,1.6,0.532763206846942,0.8707208248015147,0.4666666666666667,1.6,0.4666666666666667,4.95238971448884,0.8707208248005762,0.12927917519942378,5.932136226459184e-05,5.6965154762872854e-05
248,C,,2,0.4666666666666667,1.6,0.4546535876013621,0.7769298236411019,0.4666666666666667,1.6,0.4666666666666667,4.418935619639462,0.7769298236397483,0.22307017636025173,0.0001146993746370446,8.028768067860865e-05
249,C,,2,0.4666666666666667,1.6,0.3668647705512878,4.894265259061343e-13,0.4666666666666667,1.6,0.4666666666666667,2.783706278272059e-12,4.89426552908057e-13,0.9999999999995106,0.3999781661248581,0.11831901103601312
250,C,,2,0.4666666666666667,1.6,0.5100474242756948,0.5572575843173766,0.4666666666666667,1.6,0.4666666666666667,3.169508125093025,0.5572575843171451,0.4427424156828549,0.00031723160406855414,0.00011545395010656712
251,C,,2,0.4666666666666667,1.6,0.6947661328255651,0.4778928197397119,0.4666666666666667,1.6,0.4666666666666667,2.7181059849482496,0.4778928197402176,0.5221071802597824,0.00043609517555932056,0.00020437579222691937
252,C,,2,0.4666666666666667,1.6,0.7118219608321494,0.5537845211903181,0.4666666666666667,1.6,0.4666666666666667,3.1497544203246886,0.553784521189978,0.446215478810022,0.0003217216182947788,0.00018853288525397428
253,C,,2,0.4666666666666667,1.6,0.3652208578901779,4.858825355812669e-13,0.4666666666666667,1.6,0.4666666666666667,2.7635489187402474e-12,4.858825198797209e-13,0.9999999999995142,0.39997816612627696,0.23661387332482745
254,C,,2,0.4666666666666667,1.6,0.6505999128490854,0.5028482948990234,0.4666666666666667,1.6,0.4666666666666667,2.86004497959006,0.5028482948968487,0.4971517051031513,0.0003946836032010562,0.0001663964271593912
255,C,,2,0.4666666666666667,1.6,0.5159992442818097,4.902679991519815e-13,0.4666666666666667,1.6,0.4666666666666667,2.7884921819497886e-12,4.902680024380683e-13,0.9999999999995097,0.3999781661245212,0.1183557375280337
256,C,,2,0.4666666666666667,1.6,0.28308688701878,4.894265470982727e-13,0.4666666666666667,1.6,0.4666666666666667,2.783706194608846e-12,4.894265381985317e-13,0.9999999999995106,0.3999781661248581,0.11831536646360899
257,C,,2,0.4666666666666667,1.6,0.4934531821754319,0.9767947283830474,0.4666666666666667,1.6,0.4666666666666667,5.555705144773491,0.9767947283820084,0.023205271617991574,9.492900564482922e-06,3.3524310506497724e-05
258,C,,2,0.4666666666666667,1.6,0.7340381348761978,4.858825464974606e-13,0.4666666666666667,1.6,0.4666666666666667,2.7635491017119898e-12,4.858825520495047e-13,0.9999999999995142,0.39997816612627696,0.23671425526942216
259,C,,2,0.4666666666666667,1.6,0.5309291825457646,0.7745387261670664,0.4666666666666667,1.6,0.4666666666666667,4.405335799575309,0.774538726164371,0.22546127383562897,0.00011628626675104084,8.59289638109128e-05
260,C,,2,0.4666666666666667,1.6,0.5226806678199166,4.859307847399954e-13,0.4666666666666667,1.6,0.4666666666666667,2.7638232714796846e-12,4.85930756116637e-13,0.999999999999514,0.39997816612625764,0.11841459311557646
261,C,,2,0.4666666666666667,1.6,0.3133526336165916,4.894265620014377e-13,0.4666666666666667,1.6,0.4666666666666667,2.783706256536357e-12,4.894265490865225e-13,0.9999999999995106,0.3999781661248581,0.11830399287847429
262,C,,2,0.4666666666666667,1.6,0.6663302085479418,0.5548624037997055,0.4666666666666667,1.6,0.4666666666666667,3.1558850819483557,0.5548624037988356,0.44513759620116444,0.00032032211528992523,0.000108528691716383
263,C,,2,0.4666666666666667,1.6,0.5404703115287701,4.894265457411066e-13,0.4666666666666667,1.6,0.4666666666666667,2.7837063888571404e-12,4.8942657235094e-13,0.9999999999995106,0.3999781661248581,0.11849309659443381
264,C,,2,0.4666666666666667,1.6,0.5783438476773545,4.85882529583911e-13,0.4666666666666667,1.6,0.4666666666666667,2.7635490789174112e-12,4.858825480418003e-13,0.9999999999995142,0.39997816612627696,0.23663076751021536
265,C,,2,0.4666666666666667,1.6,0.6354829382752326,0.7705970779651256,0.4666666666666667,1.6,0.4666666666666667,4.382916928395599,0.7705970779641931,0.22940292203580692,0.00011892367784066847,8.600439221461749e-05
266,C,,2,0.4666666666666667,1.6,0.5391597216251603,4.89426532153062e-13,0.4666666666666667,1.6,0.4666666666666667,2.7837061245860573e-12,4.894265258872429e-13,0.9999999999995106,0.3999781661248581,0.11836960031451409
267,C,,2,0.4666666666666667,1.6,0.7973355962033923,4.85882530357087e-13,0.4666666666666667,1.6,0.4666666666666667,2.7635490097160305e-12,4.8588253587493e-13,0.9999999999995142,0.39997816612627696,0.2367798388858963
268,C,,2,0.4666666666666667,1.6,0.4175246319631851,4.858825585295843e-13,0.4666666666666667,1.6,0.4666666666666667,2.763549089791232e-12,4.858825499536171e-13,0.9999999999995142,0.39997816612627696,0.23660784033528143
269,C,,2,0.4666666666666667,1.6,0.4970908332379783,4.902680239147073e-13,0.4666666666666667,1.6,0.4666666666666667,2.788492190679009e-12,4.90268003972825e-13,0.9999999999995097,0.3999781661245212,0.11832642848333517
270,C,,2,0.4666666666666667,1.6,0.5233891811091109,4.858825394930359e-13,0.4666666666666667,1.6,0.4666666666666667,2.7635489573730385e-12,4.858825266720732e-13,0.9999999999995142,0.39997816612627696,0.2366200610897067
271,C,,2,0.4666666666666667,1.6,0.4139232083366398,4.858825558501645e-13,0.4666666666666667,1.6,0.4666666666666667,2.763549088825234e-12,4.85882549783777e-13,0.9999999999995142,0.39997816612627696,0.23672128771923626
272,C,,2,0.4666666666666667,1.6,0.8393029434298186,0.4944479826479273,0.4666666666666667,1.6,0.4666666666666667,2.8122666116083557,0.4944479826486134,0.5055520173513866,0.00040815744889976185,0.00019024319105479475
273,C,,2,0.4666666666666667,1.6,0.5510915822153878,4.859307515411892e-13,0.4666666666666667,1.6,0.4666666666666667,2.7638233724329986e-12,4.859307738660787e-13,0.999999999999514,0.39997816612625764,0.11837187793507228
274,C,,2,0.4666666666666667,1.6,0.5006069579857357,4.902680101923286e-13,0.4666666666666667,1.6,0.4666666666666667,2.78849233454865e-12,4.902680292677432e-13,0.9999999999995097,0.3999781661245212,0.11838474131600495
275,C,,2,0.4666666666666667,1.6,0.7310316532307809,4.902680063415518e-13,0.4666666666666667,1.6,0.4666666666666667,2.7884922791095012e-12,4.902680195205254e-13,0.9999999999995097,0.3999781661245212,0.11837921862594455
276,C,,2,0.4666666666666667,1.6,0.3128438648640727,0.6661093251066803,0.4666666666666667,1.6,0.4666666666666667,3.7886230309705864,0.666109325107032,0.333890674892968,0.00020020145724589702,0.0001169665484063523
277,C,,2,0.4666666666666667,1.6,0.3703737793397177,4.894265684623359e-13,0.4666666666666667,1.6,0.4666666666666667,2.7837062308049014e-12,4.894265445624613e-13,0.9999999999995106,0.3999781661248581,0.11836961410945242
278,C,,2,0.4666666666666667,1.6,0.3492124635557561,4.894265345298764e-13,0.4666666666666667,1.6,0.4666666666666667,2.7837061715920012e-12,4.894265341517489e-13,0.9999999999995106,0.3999781661248581,0.11841181128840983
279,C,,2,0.4666666666666667,1.6,0.679990072492832,0.4967962366050863,0.4666666666666667,1.6,0.4666666666666667,2.82562275103533,0.496796236604473,0.5032037633955271,0.0004043451285592601,0.00017227002905314309
280,C,,2,0.4666666666666667,1.6,0.5276546133835872,4.859307659397165e-13,0.4666666666666667,1.6,0.4666666666666667,2.76382333398624e-12,4.859307671064344e-13,0.999999999999514,0.39997816612625764,0.11837308680322803
281,C,,2,0.4666666666666667,1.6,0.7450421601982942,4.85882534069401e-13,0.4666666666666667,1.6,0.4666666666666667,2.7635489042389384e-12,4.858825173301252e-13,0.9999999999995142,0.39997816612627696,0.2367059943374527
282,C,,2,0.4666666666666667,1.6,0.6721468079151214,4.858825379163564e-13,0.4666666666666667,1.6,0.4666666666666667,2.7635490318195206e-12,4.858825397611284e-13,0.9999999999995142,0.39997816612627696,0.23671079044807725
283,C,,2,0.4666666666666667,1.6,0.4150123197009036,4.858825434770299e-13,0.4666666666666667,1.6,0.4666666666666667,2.763549153625249e-12,4.858825611768065e-13,0.9999999999995142,0.39997816612627696,0.23664574683270778
284,C,,2,0.4666666666666667,1.6,0.4320537949945965,0.987212673620673,0.4666666666666667,1.6,0.4666666666666667,5.614959182781061,0.9872126736208034,0.01278732637919655,5.175940772341611e-06,1.3748191756485297e-05
285,C,,2,0.4666666666666667,1.6,0.6093444201377487,0.7541683600264708,0.4666666666666667,1.6,0.4666666666666667,4.289475481465922,0.754168360025632,0.24583163997436797,0.00013021288243386658,0.00010608988289231184
286,C,,2,0.4666666666666667,1.6,0.2491457366206582,0.9840595704796016,0.4666666666666667,1.6,0.4666666666666667,5.597025311069153,0.9840595704788646,0.01594042952113539,6.472879048338468e-06,4.556945933993251e-05
287,C,,2,0.4666666666666667,1.6,0.683207867773491,0.7735846499916124,0.4666666666666667,1.6,0.4666666666666667,4.399909310527807,0.7735846499927425,0.22641535000725754,0.00011692219000376428,7.806460510726616e-05
288,C,,2,0.4666666666666667,1.6,0.5080839447914638,0.8723466689117299,0.4666666666666667,1.6,0.4666666666666667,4.9616370109958465,0.8723466689093708,0.12765333109062915,5.846627812585303e-05,5.0464233606238286e-05
289,C,,2,0.4666666666666667,1.6,0.4916155134018146,4.902680178721512e-13,0.4666666666666667,1.6,0.4666666666666667,2.788492272179073e-12,4.902680183020291e-13,0.9999999999995097,0.3999781661245212,0.11832387270855148
290,C,,2,0.4666666666666667,1.6,0.6636655383782244,4.894265716674212e-13,0.4666666666666667,1.6,0.4666666666666667,2.7837062144643543e-12,4.894265416894938e-13,0.9999999999995106,0.3999781661248581,0.11855017640892637
291,C,,2,0.4666666666666667,1.6,0.4981534555463113,0.9830167352674885,0.4666666666666667,1.6,0.4666666666666667,5.591093988153361,0.9830167352661414,0.016983264733858583,6.903648355996091e-06,9.645370447304195e-06
292,C,,2,0.4666666666666667,1.6,0.6386784772032612,0.5549054310134315,0.4666666666666667,1.6,0.4666666666666667,3.1561298073857773,0.5549054310133736,0.44509456898662636,0.00032026636218981404,0.00011604365771342783
293,C,,2,0.4666666666666667,1.6,0.6746960754322582,0.5503247832883327,0.4666666666666667,1.6,0.4666666666666667,3.130076505289926,0.5503247832862148,0.4496752167137852,0.0003262506499422759,0.00013278029706842518
294,C,,2,0.4666666666666667,1.6,0.3092558465459387,0.8752500099336604,0.4666666666666667,1.6,0.4666666666666667,4.978150313333711,0.8752500099347632,0.1247499900652368,5.6947209531241325e-05,5.9181059180519326e-05
295,C,,2,0.4666666666666667,1.6,0.6186804276538741,4.858825513423803e-13,0.4666666666666667,1.6,0.4666666666666667,2.7635490176027307e-12,4.858825372615563e-13,0.9999999999995142,0.39997816612627696,0.23670592872403537
296,C,,2,0.4666666666666667,1.6,0.8236331304829559,0.5003559839667094,0.4666666666666667,1.6,0.4666666666666667,2.845869488817711,0.5003559839664019,0.4996440160335981,0.0003986340864468926,0.00016210260458392105
297,C,,2,0.4666666666666667,1.6,0.331429017005275,4.902680052622216e-13,0.4666666666666667,1.6,0.4666666666666667,2.7884921520003053e-12,4.902679971724005e-13,0.9999999999995097,0.3999781661245212,0.1183172647197244
298,C,,2,0.4666666666666667,1.6,0.3607263382376328,4.858825684642121e-13,0.4666666666666667,1.6,0.4666666666666667,2.7635489582209673e-12,4.858825268211546e-13,0.9999999999995142,0.39997816612627696,0.23671117183594476
299,C,,2,0.4666666666666667,1.6,0.3842620107846174,4.858825372957056e-13,0.4666666666666667,1.6,0.4666666666666667,2.76354909920368e-12,4.858825516084979e-13,0.9999999999995142,0.39997816612627696,0.2366271489279006
300,G,ample,-1,1.0,0.3563842986560964,0.0,0.9995986406047956,0.963416103066014,0.3563842986560964,0.6441773405520166,5.682343528907327,0.9990600759498356,0.000939924050164409,3.7594701416987854e-07,1.131019612993245e-06
301,G,moderate,-1,1.0,0.5815128844490104,0.0,0.9994841922989222,0.9019280525077619,0.5815128844490104,0.6320013769444356,5.681679799899523,0.99894338023273,0.0010566197672700062,4.226718154153856e-07,2.31336523083326e-06
302,G,severe,-1,0.8444444444444444,0.8991689484400736,0.4408276225290204,0.4809029631367764,0.7157248466639791,0.8991689484400736,0.5660130625335176,2.733363005981228,0.4805752835008883,0.5194247164991117,0.0004314379706912021,0.0001605592306689304
303,G,ample,-1,1.0,0.2908896653109519,0.0,0.9994968656282424,0.9735056810334269,0.2908896653109519,0.6549497391971617,5.682219082384786,0.9990381959716842,0.0009618040283158047,3.847068960725556e-07,8.187162362585588e-07
304,G,moderate,-1,1.0,0.6548937489551498,0.0,0.9970069317503476,0.8728385070446822,0.6548937489551498,0.6286770347506198,5.666210016663605,0.9962235089796141,0.003776491020385908,1.5148021600606839e-06,8.152703005402446e-06
305,G,severe,-1,0.9111111111111112,0.7425681228908758,0.1926818229777,0.9953873675796012,0.8432541901377703,0.7425681228908758,0.6038034825401097,5.658302608155605,0.9948332417237926,0.005166758276207384,2.07535068182498e-06,5.75980121552651e-06
306,G,ample,-1,1.0,0.3873286908389539,0.0,0.9993466748477589,0.9666360847806174,0.38732869083895394,0.642738610154807,5.679350646478821,0.9985338723982339,0.0014661276017661207,5.867244971615483e-07,1.0481271201985082e-06
307,G,moderate,-1,1.0,0.3465989884390172,0.0,0.9990975931782778,0.9570761781511945,0.3465989884390172,0.6574382607840715,5.678826651337011,0.9984417444542771,0.0015582555457228642,6.236503405070418e-07,8.50123823313473e-07
308,G,severe,-1,0.9111111111111112,0.6036476830217001,0.0151200259581913,0.9827491377884944,0.8093234877624329,0.6036476830217001,0.633041040329845,5.586581983559464,0.9822234422120815,0.017776557787918534,7.2319499465940275e-06,4.099611885498349e-06
309,G,ample,-1,1.0,0.2789030689117153,0.0,0.9996042624528207,0.9762971512958697,0.27890306891171535,0.6457685249506727,5.68295646593786,0.9991678415069797,0.0008321584930203185,3.3280752012543375e-07,6.945185799931811e-07
310,G,moderate,-1,1.0,0.4845847122037712,0.0,0.998026666041637,0.9100094344842715,0.4845847122037712,0.6344515501530812,5.673179663069512,0.9974489004808857,0.0025510995191142527,1.0220250143645217e-06,1.4582965595180458e-06
311,G,severe,-1,0.8666666666666667,0.8958656588985464,0.0394389781710941,0.9924590808841632,0.7800589610263231,0.8958656588985464,0.6242707225195313,5.641868890634459,0.9919438931669357,0.008056106833064347,3.245342036188861e-06,2.0465796512170204e-06
312,G,ample,-1,1.0,0.4393684707332065,0.0,0.9841836864616532,0.9432092152861825,0.4393684707332065,0.6579452021481461,5.5935641939404075,0.983451042690299,0.016548957309700962,6.724135858233068e-06,3.214640387270354e-06
313,G,moderate,-1,1.0,0.365517606352893,0.0,0.9995027440873226,0.9554063724915881,0.365517606352893,0.6375544982014226,5.682494665033054,0.9990866484491009,0.0009133515508991108,3.6530894696474466e-07,9.465121895028159e-07
314,G,severe,-1,0.6888888888888889,1.3850726778604614,0.2276128486554688,0.939829645042717,0.577077273063158,1.3850726778604614,0.5777098895876303,5.332875736877959,0.9376172369045133,0.06238276309548674,2.658496222516649e-05,3.062789628276867e-05
315,G,ample,-1,1.0,0.2660815358498648,0.0,0.9994581502188474,0.9778788485328559,0.2660815358498648,0.6686912801931009,5.682308794373654,0.9990539689825829,0.0009460310174170816,3.783919648821323e-07,6.518972870233598e-07
316,G,moderate,-1,1.0,0.5693320563073401,0.0,0.9957825131162732,0.8746353375229012,0.5693320563073401,0.6199526165578229,5.654726575834641,0.9942045097395318,0.005795490260468217,2.3293664310670414e-06,2.524090536656099e-06
317,G,severe,-1,0.5111111111111111,1.5266281749318047,0.5679402177760483,4.858825582175525e-13,0.49505211319747394,1.5266281749318047,0.24833611862716026,2.7635489861638296e-12,4.858825317340216e-13,0.9999999999995142,0.39997816612627696,0.2367934002799404
318,G,ample,-1,1.0,0.3082620119079879,0.0,0.999511099410051,0.972900768913966,0.3082620119079879,0.6505119570487009,5.681520367031565,0.9989153490142088,0.0010846509857912467,4.3389710044857457e-07,7.751303845233394e-07
319,G,moderate,-1,1.0,0.4401944123886346,0.0,0.9967285423845672,0.9289641533138318,0.44019441238863466,0.6272316382211612,5.659450999375973,0.9950351499354317,0.00496485006456826,1.993845214315682e-06,1.685382422674477e-06
320,G,severe,-1,0.8444444444444444,0.8341073554160848,0.0039070239977457,0.9973166075667386,0.7326614517294686,0.8341073554160848,0.6162984978883472,5.669624565509836,0.9968238492111217,0.0031761507888783402,1.2732309886696553e-06,1.2212278771809855e-05
321,G,ample,-1,1.0,0.3236771772277921,0.0,0.9995622431131628,0.9741863181623829,0.32367717722779216,0.6413763140833557,5.681904688956358,0.9989829198482175,0.001017080151782479,4.068389873764666e-07,9.87616233104679e-07
322,G,moderate,-1,0.9777777777777776,0.5121721478659234,0.0294103403918532,0.9969604399561712,0.9091543713608083,0.5121721478659234,0.6425983894322768,5.667694528464126,0.9964845133459695,0.003515486654030453,1.4097407687478413e-06,1.2994780997609408e-06
323,G,severe,-1,0.8888888888888888,0.5764679406407323,0.0768319381082153,0.9564704292490998,0.8406045606694162,0.5764679406407323,0.6546210698054734,5.438235157786021,0.9561413529701747,0.04385864702982534,1.8329014577586232e-05,1.6359500458871708e-05
324,G,ample,-1,1.0,0.2829052028112797,0.0,0.9995579468749828,0.9744493016256576,0.2829052028112797,0.6438560933376434,5.682530071198012,0.9990928735014358,0.0009071264985641703,3.628168835461594e-07,7.738955119194815e-07
325,G,moderate,-1,1.0,0.59859745871734,0.0,0.9992202864823136,0.8950980072928107,0.59859745871734,0.6659976194918846,5.680459457265688,0.9987288216446683,0.001271178355331748,5.086092381858769e-07,4.734315623969042e-06
326,G,severe,-1,0.7111111111111111,1.3085843745245864,0.4270812614973437,0.5564955449255484,0.6158391666623306,1.3085843745245864,0.5458562427620864,3.163147417671303,0.5561392554432373,0.4438607445567627,0.0003186712813587194,0.00011890131972864904
327,G,ample,-1,1.0,0.3682435319719847,0.0,0.99946296762689,0.9501667611438834,0.3682435319719847,0.639294390079741,5.681912307501166,0.9989842593279439,0.0010157406720561202,4.0630264212018226e-07,9.288944313184226e-07
328,G,moderate,-1,1.0,0.595742896944639,0.0,0.9990049825242376,0.8983963520571296,0.595742896944639,0.6325234743807331,5.679279730580953,0.9985214040844212,0.001478595915578751,5.917215294382607e-07,1.5841579444459835e-06
329,G,severe,-1,0.8444444444444444,1.4085310969325535,0.2849709925451991,4.90268031640852e-13,0.6994923847289505,1.4085310969325535,0.5805019426782704,2.7884923183524992e-12,4.902680264201633e-13,0.9999999999995097,0.3999781661245212,0.11836911928570949
330,G,ample,-1,1.0,0.3221878473899613,0.0,0.9997035470144509,0.9767432877061496,0.32218784738996137,0.6477355697822657,5.683637817836219,0.9992876356510437,0.0007123643489562737,2.8486378705177875e-07,5.971298389467641e-07
331,G,moderate,-1,1.0,0.5619648333070415,0.0,0.995364752578961,0.9080390973350995,0.5619648333070415,0.633144918947554,5.65873442164177,0.9949091624441943,0.0050908375558057495,2.044699443983724e-06,2.242620288841617e-06
332,G,severe,-1,0.7777777777777778,1.1729082129736368,0.0309307198501422,0.9963539543300034,0.6559706788235619,1.1729082129736368,0.562876977415475,5.651288101865706,0.9935999630332161,0.0064000369667839285,2.5739138762922014e-06,6.102236267692565e-06
333,G,ample,-1,1.0,0.339488913470039,0.0,0.9995633825725178,0.9576134442119315,0.339488913470039,0.6423847799613868,5.683327275862433,0.9992330366838502,0.0007669633161497824,3.067138341424544e-07,9.576246335107963e-07
334,G,moderate,-1,1.0,0.6981092681905302,0.0,0.9994927740888132,0.8869135103178132,0.6981092681905302,0.6120926249095618,5.68214792235657,0.9990256847352845,0.0009743152647154751,3.897160748584638e-07,8.86283546021225e-07
335,G,severe,-1,0.7111111111111111,1.3815814179856696,0.394026821550306,0.5635558133235676,0.6541164357795843,1.3815814179856696,0.6010955173312076,3.2000138177447446,0.5626210438585273,0.4373789561414727,0.0003104063757354936,0.00010622540740882001
336,G,ample,-1,1.0,0.3690107476001001,0.0,0.99973955631822,0.9619448261965259,0.3690107476001001,0.6493733518678799,5.683253331631607,0.9992200359336336,0.0007799640663663787,3.119169765767245e-07,9.554148790557073e-07
337,G,moderate,-1,1.0,0.6767487494286025,0.0,0.997631570180646,0.8965335914115243,0.6767487494286025,0.6509669206070567,5.669832135142821,0.9968603437546564,0.003139656245343625,1.2585553051552784e-06,4.679444077865804e-06
338,G,severe,-1,0.9111111111111112,0.9540387052921344,0.0365001310526953,0.9985143608580482,0.8078279322288121,0.9540387052921343,0.6013837948910646,5.676320059611891,0.9980010397157245,0.001998960284275486,8.003836214695893e-07,1.7290730860971861e-06
339,G,ample,-1,1.0,0.3982261102505242,0.0,0.9994582718313296,0.9600547910417231,0.39822611025052423,0.6374546907273496,5.682540911656039,0.9990947794525218,0.0009052205474782138,3.620538839589065e-07,1.4837313973174346e-06
340,G,moderate,-1,1.0,0.3042157134038125,0.0,0.9995596898350748,0.9424781998789454,0.30421571340381254,0.6426438312993977,5.6829735426181385,0.9991708439001664,0.0008291560998335834,3.316057690091024e-07,6.032171169559698e-07
341,G,severe,-1,0.4,3.5285234259407456,0.5779264195610558,4.85882546900943e-13,0.35285120929015323,3.5285234259407456,0.23517044596488826,2.7635489914088384e-12,4.858825326561903e-13,0.9999999999995142,0.39997816612627696,0.23679496864760272
342,G,ample,-1,1.0,0.2813724295637122,0.0,0.9995417676544616,0.9763792211976013,0.2813724295637122,0.6511161912433803,5.682158044363021,0.9990274643694236,0.000972535630576421,3.8900354725886026e-07,8.317005024434133e-07
343,G,moderate,-1,1.0,0.3781807786512108,0.0,0.9993960679570196,0.9596239374771612,0.3781807786512108,0.6460323679503907,5.681425360793163,0.9988986451772671,0.0011013548227328807,4.405865606155189e-07,1.116988939779419e-06
344,G,severe,-1,0.6,1.7456920101583118,0.2352425325567098,0.8747614281636337,0.5164843440885455,1.7456920101583118,0.5324334928451269,4.974725199487222,0.8746478121826909,0.12535218781730906,5.726145980562451e-05,4.7886543419956076e-05
345,G,ample,-1,1.0,0.2713753961601871,0.0,0.9996273244300335,0.9749505097843276,0.27137539616018713,0.653819932200409,5.683268968475104,0.9992227851771406,0.0007772148228594178,3.108166668310059e-07,7.857919666743881e-07
346,G,moderate,-1,0.9333333333333332,0.5465870447153551,0.0028889669137674,0.99929500960802,0.8986834103446016,0.5465870447153551,0.613020021390333,5.68029622674266,0.9987001227288241,0.0012998772711758644,5.201068483015649e-07,1.5377892483606244e-06
347,G,severe,-1,0.3333333333333333,4.965312636192572,0.9579304890581576,4.858825538446596e-13,0.3073869792021,4.965312636192572,0.24343352927943307,2.7635490088209164e-12,4.858825357175525e-13,0.9999999999995142,0.39997816612627696,0.23698578774870147
348,G,ample,-1,1.0,0.283263421361664,0.0,0.9992993332351734,0.9661275800102377,0.28326342136166405,0.6528950545688464,5.68122691607628,0.9988637549611243,0.0011362450388756606,4.5455992227140137e-07,7.64460571417733e-07
349,G,moderate,-1,1.0,0.312364626882397,0.0,0.9995679677959688,0.9778157795994359,0.312364626882397,0.6504863561905572,5.682548262199407,0.9990960718126859,0.000903928187314107,3.6153652172140825e-07,7.679856820404392e-07
350,G,severe,-1,0.7555555555555555,0.8785322284756243,0.2578577671404613,0.7174175881012412,0.6982904435901554,0.8785322284756243,0.6399210587470852,4.0796816325025285,0.7172827585809267,0.2827172414190733,0.00015744062713799457,0.0001082040088733936
351,G,ample,-1,1.0,0.3897129587404053,0.0,0.9994748426719284,0.9500711251317762,0.38971295874040535,0.6387199543951465,5.682513326877469,0.9990899295431784,0.0009100704568215656,3.6399542891646965e-07,9.19221063513559e-07
352,G,moderate,-1,0.9555555555555556,0.900759841550908,0.3804538395,0.5637598852110517,0.8545544497623466,0.900759841550908,0.5842787733031568,3.2042358748836133,0.5633633588390216,0.43663664116097844,0.0003094719684326785,9.768372939573826e-05
353,G,severe,-1,0.4666666666666667,5.299651793303298,0.6043209624672837,4.85882532273149e-13,0.34409934695068173,5.299651793303298,0.2315725043523728,2.763548995175914e-12,4.858825333185111e-13,0.9999999999995142,0.39997816612627696,0.23679741801877335
354,G,ample,-1,1.0,0.2986774495279009,0.0,0.9995559004718748,0.9762691213413695,0.29867744952790093,0.64360103220988,5.682548208189272,0.9990960623167148,0.0009039376832852275,3.615403231775452e-07,8.66033401174549e-07
355,G,moderate,-1,1.0,0.4512242252344573,0.0,0.9978819714524788,0.9236386919806971,0.4512242252344573,0.6605481543329966,5.672578243677445,0.9973431599355527,0.00265684006444733,1.0644996733783295e-06,1.5209209633009837e-06
356,G,severe,-1,0.8888888888888888,0.8825820199077206,0.1675100098170754,0.9818776346611622,0.8197250881460041,0.8825820199077206,0.6140626574066629,5.564437855836762,0.9783300989441254,0.02166990105587463,8.850907317715685e-06,7.721253953692171e-06
357,G,ample,-1,1.0,0.3936375617923677,0.0,0.9930735930771504,0.9555064524009821,0.3936375617923677,0.6512743740721538,5.645134145911141,0.992517984854304,0.007482015145696019,3.012331874679236e-06,1.7813145755157258e-06
358,G,moderate,-1,1.0,0.6680164986866155,0.0,0.9937993453911528,0.8317760668099903,0.6680164986866155,0.6226587519168421,5.644418620138511,0.9923921823171798,0.0076078176828201505,3.0633690903516365e-06,6.573013343350406e-06
359,G,severe,-1,0.8444444444444444,1.0202254616018196,0.4405269142705539,0.4716418249748374,0.7032673435236696,1.0202254616018196,0.5623538256948133,2.670276766603203,0.4694835670666799,0.5305164329333201,0.00045103923581308415,0.00016949176863007936
